payment_id,student_id,subject_id,date_id,currency,amount_original,exchange_rate,amount_converted_pkr,payment_method_id,invoice_sent
473,99,63,1327,AED,424.73,2.71,1151.02,4,False
474,188,71,1407,KWD,316.43,3.25,1028.4,4,False
475,481,47,1147,SAR,202.03,3.77,761.65,1,True
476,116,3,1085,OMR,490.36,2.84,1392.62,8,False
477,191,46,1520,AED,260.99,3.62,944.78,1,False
478,253,36,1502,USD,219.73,2.61,573.5,8,False
479,469,26,1231,SAR,314.09,5.15,1617.56,5,False
480,416,10,1497,USD,283.61,2.63,745.89,5,False
481,471,34,1422,KWD,483.22,4.15,2005.36,7,False
482,161,78,1466,SAR,208.18,4.57,951.38,2,True
483,256,8,1246,SAR,493.65,3.38,1668.54,1,True
484,323,55,1369,SAR,376.02,2.51,943.81,8,True
485,128,10,1512,OMR,289.95,4.16,1206.19,6,True
486,18,57,1104,OMR,460.44,3.9,1795.72,2,False
487,281,45,1233,AED,325.13,3.06,994.9,4,True
488,490,50,1457,USD,359.78,2.78,1000.19,4,False
489,223,64,1256,AED,242.81,4.89,1187.34,6,False
490,54,2,1474,USD,464.09,3.09,1434.04,4,False
491,58,45,1592,AED,463.49,3.77,1747.36,2,True
492,323,62,1634,SAR,425.5,4.86,2067.93,7,True
493,360,14,1171,SAR,417.8,5.25,2193.45,3,True
494,174,74,1272,USD,260.07,3.7,962.26,5,False
495,280,15,1193,SAR,332.8,3.9,1297.92,5,False
496,114,14,1111,AED,227.57,4.63,1053.65,6,True
497,288,31,1022,OMR,377.45,2.96,1117.25,2,False
498,431,29,1314,KWD,263.34,5.02,1321.97,2,False
499,342,27,1201,AED,289.56,3.32,961.34,3,True
500,151,9,1500,USD,444.69,3.75,1667.59,4,False
501,450,20,1617,SAR,495.53,5.32,2636.22,6,False
502,127,58,1605,KWD,313.93,5.41,1698.36,2,False
503,155,49,1024,KWD,438.3,3.8,1665.54,8,True
504,490,57,1656,SAR,239.6,3.31,793.08,4,True
505,386,16,1507,AED,358.66,2.91,1043.7,3,True
506,474,75,1365,SAR,365.37,2.97,1085.15,5,True
507,273,8,1530,OMR,466.46,4.03,1879.83,2,True
508,104,67,1721,USD,272.42,4.56,1242.24,7,False
509,417,19,1593,SAR,219.26,3.59,787.14,8,True
510,393,67,1045,AED,304.96,3.22,981.97,3,True
511,299,36,1034,OMR,423.86,2.51,1063.89,8,False
512,246,60,1201,OMR,213.8,3.37,720.51,2,False
513,176,36,1534,AED,243.83,4.39,1070.41,1,True
514,39,11,1364,USD,213.61,4.72,1008.24,8,True
515,477,51,1469,KWD,348.93,4.94,1723.71,1,False
516,170,55,1299,OMR,447.5,4.07,1821.32,7,False
517,247,54,1415,AED,279.95,5.27,1475.34,5,False
518,26,17,1345,OMR,209.43,4.87,1019.92,8,True
519,355,62,1348,KWD,252.95,4.86,1229.34,4,True
520,306,42,1698,AED,225.12,2.55,574.06,6,True
521,409,24,1189,OMR,366.04,2.65,970.01,6,True
522,408,17,1402,AED,350.04,4.8,1680.19,2,True
523,13,48,1348,AED,273.52,3.41,932.7,3,True
524,316,70,1372,KWD,452.68,3.35,1516.48,4,False
525,391,7,1638,AED,323.25,3.39,1095.82,2,True
526,313,14,1504,USD,490.72,4.76,2335.83,7,False
527,36,11,1290,OMR,269.94,4.53,1222.83,4,True
528,173,12,1110,SAR,386.76,2.65,1024.91,2,True
529,20,5,1554,USD,438.65,4.87,2136.23,4,True
530,321,5,1502,USD,256.72,3.81,978.1,2,True
531,264,20,1300,AED,437.98,4.72,2067.27,6,True
532,494,54,1645,USD,465.29,5.34,2484.65,8,False
533,400,55,1012,USD,400.32,4.41,1765.41,7,True
534,142,58,1522,USD,468.78,4.55,2132.95,4,False
535,460,30,1101,AED,317.74,3.52,1118.44,1,True
536,371,24,1196,USD,320.53,4.37,1400.72,3,False
537,471,73,1390,SAR,205.53,4.65,955.71,7,False
538,143,3,1054,USD,439.69,3.28,1442.18,4,True
539,92,48,1182,AED,209.94,3.49,732.69,6,False
540,354,71,1018,AED,279.16,2.77,773.27,5,False
541,322,22,1362,KWD,386.07,4.8,1853.14,4,True
542,288,14,1472,KWD,382.31,4.38,1674.52,3,True
543,215,48,1008,SAR,344.14,3.65,1256.11,3,True
544,447,29,1659,OMR,385.3,4.1,1579.73,7,False
545,342,50,1024,KWD,296.68,4.53,1343.96,8,True
546,51,10,1305,USD,261.11,3.05,796.39,7,False
547,153,71,1583,AED,287.89,4.53,1304.14,8,True
548,186,27,1433,KWD,274.27,4.39,1204.05,2,True
549,63,28,1421,AED,328.74,4.44,1459.61,5,False
550,190,9,1056,USD,427.48,3.48,1487.63,2,True
551,125,71,1533,AED,297.55,2.95,877.77,6,True
552,150,26,1547,AED,306.74,3.67,1125.74,1,True
553,314,8,1178,KWD,409.23,2.78,1137.66,1,False
554,58,2,1067,AED,473.98,2.99,1417.2,1,True
555,342,57,1495,USD,278.09,4.16,1156.85,5,True
556,305,52,1000,SAR,420.69,5.28,2221.24,5,False
557,180,58,1047,AED,387.15,3.17,1227.27,5,False
558,170,3,1416,AED,356.38,4.11,1464.72,4,False
559,326,8,1663,USD,205.73,2.97,611.02,8,True
560,271,59,1196,OMR,314.22,4.11,1291.44,3,True
561,54,2,1569,USD,261.61,4.76,1245.26,1,True
562,491,62,1047,KWD,242.06,4.94,1195.78,7,True
563,444,49,1354,KWD,282.65,4.6,1300.19,6,False
564,101,20,1233,SAR,395.92,3.11,1231.31,8,False
565,481,29,1436,AED,361.54,3.85,1391.93,3,True
566,264,17,1699,SAR,331.08,4.95,1638.85,3,True
567,53,74,1625,SAR,243.52,4.71,1146.98,3,True
568,60,22,1089,AED,433.49,4.91,2128.44,1,False
569,492,6,1368,AED,344.34,2.79,960.71,2,False
570,108,62,1168,USD,393.56,4.68,1841.86,6,False
571,5,31,1362,SAR,211.04,3.83,808.28,6,True
572,103,62,1176,SAR,467.69,3.57,1669.65,2,True
573,196,12,1499,KWD,355.4,2.99,1062.65,4,False
574,262,12,1703,SAR,304.83,3.21,978.5,6,False
575,365,63,1132,USD,448.08,4.3,1926.74,4,True
576,480,16,1171,OMR,443.52,4.61,2044.63,2,True
577,372,25,1529,SAR,266.01,4.13,1098.62,8,True
578,350,22,1440,USD,311.33,5.4,1681.18,7,False
579,47,76,1111,USD,381.67,3.06,1167.91,2,True
580,355,18,1039,OMR,499.58,4.22,2108.23,1,False
581,311,45,1101,USD,435.93,4.73,2061.95,1,True
582,424,68,1368,KWD,214.97,3.22,692.2,8,False
583,308,12,1173,OMR,420.87,2.63,1106.89,3,True
584,144,49,1340,KWD,347.2,3.22,1117.98,2,False
585,269,33,1195,SAR,205.49,2.52,517.83,6,True
586,370,63,1583,SAR,335.85,3.87,1299.74,2,False
587,124,18,1181,USD,298.22,2.63,784.32,5,True
588,106,54,1322,USD,231.31,4.75,1098.72,4,True
589,158,27,1112,OMR,359.97,5.2,1871.84,3,True
590,147,78,1674,SAR,482.51,3.46,1669.48,4,False
591,145,25,1550,AED,462.4,4.26,1969.82,5,True
592,120,34,1234,USD,368.15,4.98,1833.39,5,True
593,319,60,1504,OMR,261.99,3.29,861.95,8,True
594,275,54,1070,USD,234.39,4.62,1082.88,5,True
595,92,5,1218,OMR,405.14,5.18,2098.63,3,False
596,58,36,1516,SAR,317.58,4.56,1448.16,5,True
597,439,54,1164,USD,356.57,4.54,1618.83,7,False
598,346,36,1512,USD,433.25,2.82,1221.76,5,True
599,229,69,1380,AED,380.78,2.98,1134.72,7,False
600,474,39,1183,SAR,223.02,4.26,950.07,2,False
601,117,70,1368,OMR,495.81,3.07,1522.14,8,True
602,318,4,1447,AED,243.18,3.9,948.4,2,False
603,279,74,1007,OMR,494.03,5.11,2524.49,2,False
604,127,65,1619,USD,352.31,5.35,1884.86,5,False
605,393,40,1381,KWD,451.66,3.74,1689.21,6,False
606,396,37,1381,USD,237.19,2.95,699.71,7,True
607,129,67,1447,SAR,458.4,5.24,2402.02,5,True
608,58,31,1696,OMR,238.82,3.9,931.4,8,True
609,122,77,1153,AED,467.02,3.37,1573.86,1,False
610,1,47,1033,USD,332.8,5.48,1823.74,8,True
611,239,27,1496,OMR,458.42,5.2,2383.78,3,True
612,290,51,1021,AED,282.71,3.8,1074.3,6,False
613,96,20,1379,USD,412.46,2.65,1093.02,7,False
614,126,13,1147,KWD,432.21,4.25,1836.89,4,False
615,118,63,1662,KWD,349.96,4.65,1627.31,2,False
616,48,44,1578,USD,459.47,2.52,1157.86,6,False
617,89,24,1589,SAR,404.87,3.49,1413.0,3,False
618,488,3,1550,KWD,294.37,2.78,818.35,4,True
619,237,10,1676,OMR,478.86,5.14,2461.34,1,False
620,373,65,1098,SAR,301.98,2.63,794.21,3,False
621,385,49,1640,SAR,419.3,5.35,2243.26,8,False
622,272,58,1530,USD,407.79,2.61,1064.33,1,True
623,189,77,1270,OMR,239.61,2.6,622.99,7,False
624,487,78,1000,OMR,328.4,3.8,1247.92,7,False
625,192,2,1286,AED,372.28,3.56,1325.32,4,True
626,447,66,1179,KWD,255.88,2.65,678.08,3,True
627,69,31,1255,KWD,229.82,4.87,1119.22,2,True
628,278,68,1173,SAR,363.87,2.7,982.45,5,True
629,349,37,1049,SAR,245.98,2.68,659.23,7,False
630,247,73,1531,USD,436.42,3.96,1728.22,8,False
631,451,24,1616,OMR,456.61,3.55,1620.97,5,True
632,76,77,1189,KWD,228.13,2.92,666.14,4,False
633,154,44,1042,AED,410.91,2.87,1179.31,1,False
634,144,41,1516,KWD,419.67,5.41,2270.41,7,False
635,435,74,1065,KWD,219.87,4.43,974.02,3,True
636,485,51,1395,KWD,378.9,3.13,1185.96,8,False
637,86,42,1250,SAR,386.52,3.46,1337.36,4,True
638,185,78,1127,OMR,353.6,4.49,1587.66,5,False
639,285,40,1696,OMR,406.96,2.76,1123.21,8,True
640,462,48,1187,KWD,274.08,3.57,978.47,4,True
641,220,4,1182,OMR,278.39,2.58,718.25,1,True
642,69,60,1582,USD,477.15,4.32,2061.29,5,False
643,47,39,1577,SAR,403.74,5.06,2042.92,5,False
644,497,5,1666,SAR,319.1,5.21,1662.51,3,False
645,94,6,1411,OMR,401.49,4.43,1778.6,4,True
646,238,14,1078,KWD,424.47,4.93,2092.64,7,False
647,446,70,1018,KWD,290.66,4.78,1389.35,7,True
648,500,78,1477,KWD,355.9,2.56,911.1,6,True
649,453,12,1044,OMR,234.41,3.01,705.57,4,False
650,204,62,1221,KWD,380.37,2.7,1027.0,7,False
651,400,27,1128,OMR,406.38,3.34,1357.31,3,False
652,218,54,1617,AED,422.96,2.75,1163.14,3,False
653,474,12,1632,OMR,488.15,4.03,1967.24,8,True
654,432,8,1229,USD,250.03,3.08,770.09,5,True
655,341,74,1226,KWD,220.83,3.01,664.7,2,True
656,39,16,1396,KWD,482.75,5.45,2630.99,2,False
657,100,52,1274,SAR,394.58,5.24,2067.6,1,False
658,289,26,1137,OMR,368.94,3.1,1143.71,1,False
659,254,8,1172,AED,326.98,3.12,1020.18,3,True
660,222,45,1326,KWD,332.24,4.7,1561.53,4,False
661,357,19,1214,SAR,289.09,4.47,1292.23,6,False
662,23,17,1227,OMR,387.4,3.41,1321.03,2,False
663,250,65,1106,SAR,204.62,5.1,1043.56,3,True
664,10,29,1158,AED,363.24,2.87,1042.5,8,True
665,246,14,1135,OMR,217.43,4.83,1050.19,6,False
666,325,17,1029,KWD,417.2,5.22,2177.78,5,False
667,100,13,1097,OMR,488.64,2.95,1441.49,6,True
668,290,63,1608,KWD,255.56,4.17,1065.69,5,False
669,180,33,1522,USD,282.33,2.67,753.82,6,False
670,223,29,1341,KWD,361.6,4.93,1782.69,2,True
671,394,37,1167,SAR,346.96,4.68,1623.77,6,True
672,250,46,1210,AED,444.88,3.91,1739.48,5,False
673,147,24,1683,OMR,237.7,3.37,801.05,4,False
674,442,14,1631,USD,365.95,3.04,1112.49,2,True
675,96,5,1184,USD,476.66,4.67,2226.0,2,True
676,257,53,1431,USD,400.12,4.58,1832.55,1,False
677,325,30,1423,SAR,280.66,4.06,1139.48,8,True
678,493,60,1038,KWD,218.79,2.93,641.05,3,True
679,4,73,1386,USD,325.71,2.65,863.13,2,True
680,16,28,1450,AED,340.09,2.6,884.23,1,True
681,280,26,1114,AED,239.91,5.15,1235.54,8,False
682,336,18,1400,OMR,344.06,2.87,987.45,6,False
683,247,36,1303,AED,403.02,3.96,1595.96,8,True
684,258,8,1602,KWD,342.66,4.98,1706.45,3,True
685,497,18,1308,KWD,267.99,3.88,1039.8,1,False
686,476,58,1572,USD,487.52,2.53,1233.43,3,True
687,384,32,1102,KWD,234.49,4.92,1153.69,1,False
688,160,49,1726,KWD,382.51,2.78,1063.38,4,True
689,475,48,1101,USD,418.78,4.03,1687.68,6,False
690,340,71,1654,OMR,280.97,4.96,1393.61,8,False
691,152,65,1089,KWD,313.86,4.21,1321.35,8,True
692,396,33,1117,KWD,330.88,3.1,1025.73,4,False
693,178,50,1138,SAR,394.1,2.88,1135.01,3,False
694,163,4,1302,OMR,353.69,5.46,1931.15,2,True
695,380,36,1647,USD,257.37,3.24,833.88,5,True
696,33,28,1516,SAR,467.76,2.54,1188.11,2,True
697,417,3,1208,SAR,309.32,3.62,1119.74,3,False
698,445,6,1086,OMR,314.78,4.7,1479.47,5,True
699,179,45,1318,KWD,439.96,3.75,1649.85,7,True
700,427,23,1632,USD,360.64,2.98,1074.71,5,True
701,101,7,1244,OMR,269.42,3.08,829.81,1,False
702,268,61,1089,SAR,474.36,4.65,2205.77,2,True
703,323,65,1477,AED,441.55,5.3,2340.22,3,False
704,65,6,1651,USD,379.98,3.3,1253.93,2,False
705,417,24,1111,AED,353.63,5.29,1870.7,8,True
706,168,37,1393,KWD,402.61,2.89,1163.54,1,True
707,330,45,1239,OMR,308.26,2.78,856.96,1,False
708,43,51,1271,KWD,408.23,3.01,1228.77,2,True
709,44,45,1142,OMR,211.49,3.68,778.28,1,True
710,285,63,1718,SAR,319.93,4.11,1314.91,7,False
711,397,29,1118,KWD,385.23,3.19,1228.88,4,False
712,12,25,1595,AED,386.42,2.75,1062.66,6,False
713,95,10,1250,SAR,221.41,4.71,1042.84,5,True
714,302,35,1277,OMR,415.89,3.38,1405.71,6,True
715,386,55,1162,SAR,225.43,4.14,933.28,5,False
716,253,25,1653,AED,422.25,4.79,2022.58,7,True
717,499,45,1349,USD,473.6,2.82,1335.55,5,False
718,242,12,1030,OMR,492.6,4.04,1990.1,7,False
719,35,4,1457,USD,381.06,5.0,1905.3,7,True
720,215,67,1090,SAR,414.22,3.58,1482.91,5,False
721,337,17,1127,KWD,270.15,4.09,1104.91,4,True
722,90,73,1547,OMR,312.35,5.32,1661.7,6,False
723,264,65,1724,SAR,203.66,4.73,963.31,2,False
724,93,53,1508,OMR,439.39,3.67,1612.56,6,False
725,410,57,1236,AED,406.87,2.93,1192.13,2,True
726,458,28,1532,SAR,277.39,3.32,920.93,8,False
727,90,16,1607,KWD,347.03,4.16,1443.64,3,True
728,418,21,1050,OMR,418.52,3.0,1255.56,5,False
729,115,77,1468,KWD,399.96,3.57,1427.86,5,False
730,105,42,1387,KWD,296.19,4.46,1321.01,5,True
731,391,54,1061,AED,310.92,5.29,1644.77,6,False
732,196,32,1342,USD,246.27,3.17,780.68,7,False
733,314,38,1152,SAR,241.29,3.26,786.61,8,False
734,114,70,1653,USD,321.46,4.56,1465.86,4,False
735,493,38,1040,USD,343.9,2.86,983.55,2,True
736,75,54,1485,AED,485.21,3.0,1455.63,5,False
737,413,60,1677,KWD,351.63,3.02,1061.92,1,True
738,376,77,1701,KWD,256.93,4.45,1143.34,6,True
739,420,77,1556,SAR,250.77,3.9,978.0,1,True
740,217,47,1719,AED,303.58,2.87,871.27,3,False
741,277,12,1381,OMR,475.64,3.32,1579.12,7,True
742,249,53,1095,KWD,438.16,3.88,1700.06,2,False
743,164,33,1292,SAR,348.15,3.43,1194.15,1,True
744,394,28,1234,OMR,486.74,3.75,1825.28,6,False
745,357,3,1340,USD,264.65,5.25,1389.41,3,True
746,457,26,1718,AED,330.36,5.4,1783.94,1,True
747,408,54,1537,OMR,200.31,5.48,1097.7,7,False
748,192,40,1349,KWD,460.0,2.58,1186.8,2,True
749,227,66,1206,SAR,247.35,4.64,1147.7,1,False
750,177,68,1490,SAR,487.31,5.31,2587.62,3,True
751,99,47,1380,AED,352.16,5.21,1834.75,1,False
752,496,2,1140,USD,498.19,2.57,1280.35,6,True
753,36,42,1598,KWD,362.39,4.92,1782.96,3,False
754,466,34,1609,USD,336.63,3.88,1306.12,3,True
755,497,21,1022,AED,341.65,5.05,1725.33,8,True
756,487,44,1363,AED,450.73,4.65,2095.89,5,False
757,96,2,1147,USD,308.71,3.82,1179.27,7,False
758,152,59,1565,OMR,456.0,3.39,1545.84,7,False
759,151,16,1550,OMR,465.91,2.5,1164.78,5,False
760,190,20,1504,AED,286.65,4.12,1181.0,4,True
761,224,26,1217,OMR,478.05,3.7,1768.78,2,True
762,37,16,1481,OMR,257.19,3.52,905.31,4,True
763,268,70,1415,SAR,447.97,3.9,1747.08,3,True
764,369,23,1324,USD,250.62,3.93,984.94,1,False
765,183,42,1488,SAR,415.32,4.23,1756.8,3,True
766,13,37,1407,SAR,492.69,4.48,2207.25,5,False
767,279,72,1143,AED,222.84,2.99,666.29,5,False
768,217,6,1210,AED,258.9,3.17,820.71,7,False
769,355,37,1665,AED,305.92,3.87,1183.91,1,False
770,361,22,1258,SAR,308.04,3.3,1016.53,2,False
771,286,6,1226,KWD,254.64,4.88,1242.64,6,True
772,273,32,1593,SAR,349.06,3.94,1375.3,2,True
773,369,17,1371,SAR,437.22,4.11,1796.97,4,False
774,62,38,1390,SAR,440.79,4.18,1842.5,5,True
775,84,17,1087,OMR,339.86,4.68,1590.54,2,False
776,368,37,1399,OMR,294.05,4.62,1358.51,4,True
777,217,23,1308,AED,272.5,4.56,1242.6,3,False
778,342,49,1003,SAR,414.66,2.74,1136.17,5,True
779,397,61,1172,SAR,225.57,4.75,1071.46,7,True
780,187,49,1543,AED,363.59,4.87,1770.68,4,False
781,19,61,1225,USD,362.44,4.43,1605.61,7,True
782,177,77,1338,KWD,233.83,5.06,1183.18,3,True
783,100,32,1205,KWD,341.37,3.42,1167.49,2,False
784,396,63,1101,USD,274.93,2.74,753.31,3,True
785,445,7,1057,AED,249.96,3.42,854.86,7,True
786,233,22,1149,USD,224.61,4.66,1046.68,7,True
787,403,6,1251,KWD,258.0,4.82,1243.56,4,True
788,76,61,1478,USD,393.47,4.36,1715.53,8,True
789,265,14,1555,SAR,418.8,3.01,1260.59,6,False
790,455,16,1427,OMR,268.56,4.7,1262.23,6,True
791,284,3,1541,SAR,372.13,2.53,941.49,1,False
792,206,9,1523,KWD,311.48,2.67,831.65,6,False
793,223,47,1490,OMR,362.47,2.78,1007.67,3,False
794,384,42,1525,OMR,273.86,3.24,887.31,7,True
795,52,42,1291,USD,213.78,3.83,818.78,4,False
796,339,23,1044,SAR,298.05,4.12,1227.97,4,True
797,367,3,1199,USD,248.2,4.04,1002.73,3,False
798,144,1,1023,KWD,420.28,4.68,1966.91,8,True
799,373,67,1630,OMR,419.12,2.89,1211.26,6,False
800,69,71,1386,USD,221.82,4.31,956.04,6,False
801,99,3,1589,OMR,319.02,3.92,1250.56,1,True
802,396,49,1434,SAR,227.86,4.53,1032.21,8,False
803,25,67,1241,KWD,414.45,5.42,2246.32,5,False
804,436,55,1202,SAR,205.5,3.61,741.86,2,False
805,379,4,1236,USD,331.41,3.24,1073.77,6,True
806,469,31,1293,USD,245.73,5.07,1245.85,5,True
807,484,66,1347,AED,399.46,3.38,1350.17,2,True
808,53,78,1086,SAR,264.19,5.08,1342.09,4,True
809,151,64,1209,KWD,322.0,2.67,859.74,2,False
810,144,31,1608,OMR,201.52,2.69,542.09,7,True
811,57,63,1001,AED,496.67,4.38,2175.41,7,True
812,39,66,1228,KWD,426.23,3.35,1427.87,3,True
813,109,31,1409,SAR,249.32,3.68,917.5,3,True
814,181,47,1242,OMR,333.13,2.55,849.48,4,False
815,42,22,1467,KWD,349.47,4.06,1418.85,2,True
816,186,74,1457,AED,267.79,2.54,680.19,1,True
817,423,46,1553,OMR,225.49,5.07,1143.23,7,False
818,398,58,1212,SAR,370.84,4.53,1679.91,3,False
819,223,61,1385,OMR,450.53,3.82,1721.02,7,False
820,122,46,1411,SAR,371.54,4.42,1642.21,3,True
821,133,1,1514,USD,389.23,3.91,1521.89,4,False
822,163,25,1527,USD,377.23,2.99,1127.92,8,False
823,215,61,1387,SAR,336.93,4.11,1384.78,2,True
824,221,14,1278,KWD,244.19,5.25,1282.0,1,True
825,235,45,1101,AED,260.71,4.4,1147.12,2,False
826,331,77,1588,USD,298.33,4.96,1479.72,7,True
827,146,39,1389,KWD,288.23,3.25,936.75,7,False
828,239,66,1201,OMR,356.48,3.74,1333.24,3,True
829,76,32,1566,USD,326.24,3.33,1086.38,5,False
830,9,58,1720,KWD,391.07,4.76,1861.49,6,False
831,74,56,1391,AED,452.1,4.41,1993.76,4,True
832,442,6,1353,OMR,214.73,4.22,906.16,1,True
833,492,67,1592,USD,338.72,2.52,853.57,6,True
834,401,50,1234,USD,264.69,5.07,1341.98,2,True
835,253,38,1113,AED,473.07,5.24,2478.89,3,False
836,230,3,1066,SAR,363.34,4.61,1675.0,5,True
837,7,5,1039,USD,465.26,5.15,2396.09,6,True
838,174,24,1102,SAR,401.1,5.02,2013.52,4,True
839,141,54,1410,AED,240.58,4.96,1193.28,1,True
840,168,34,1294,AED,454.03,4.71,2138.48,7,True
841,170,39,1564,KWD,295.23,2.69,794.17,2,True
842,393,48,1563,USD,423.07,2.89,1222.67,8,True
843,434,49,1036,OMR,352.54,5.03,1773.28,1,True
844,283,34,1066,OMR,419.06,3.69,1546.33,8,False
845,122,7,1402,AED,358.27,4.77,1708.95,4,True
846,194,18,1673,OMR,478.39,3.1,1483.01,2,True
847,5,70,1205,OMR,353.04,4.45,1571.03,3,True
848,29,34,1340,OMR,218.21,3.23,704.82,3,True
849,165,51,1051,KWD,335.67,3.81,1278.9,5,False
850,422,68,1425,KWD,490.24,3.36,1647.21,2,True
851,339,14,1208,AED,436.88,3.84,1677.62,6,False
852,136,69,1513,OMR,389.46,5.45,2122.56,1,True
853,496,8,1640,AED,245.39,4.5,1104.25,8,False
854,365,15,1177,AED,254.95,5.09,1297.7,5,True
855,321,59,1675,AED,416.71,3.94,1641.84,7,True
856,342,11,1021,KWD,419.2,2.55,1068.96,7,False
857,500,20,1368,KWD,312.01,4.64,1447.73,2,False
858,145,55,1081,USD,498.36,5.4,2691.14,6,False
859,327,36,1163,OMR,407.44,3.36,1369.0,2,True
860,217,14,1376,SAR,468.35,4.48,2098.21,3,True
861,301,58,1002,KWD,213.89,3.81,814.92,2,False
862,132,38,1683,SAR,387.07,4.12,1594.73,2,True
863,292,1,1117,OMR,424.86,2.71,1151.37,8,False
864,70,65,1655,OMR,439.2,4.76,2090.59,7,False
865,252,1,1394,KWD,401.72,5.07,2036.72,8,False
866,415,60,1265,SAR,381.78,2.71,1034.62,3,False
867,275,25,1434,AED,423.84,4.14,1754.7,5,True
868,445,10,1681,AED,211.56,4.79,1013.37,6,True
869,364,50,1724,KWD,425.4,5.45,2318.43,6,False
870,182,12,1226,SAR,298.88,3.48,1040.1,5,False
871,167,32,1375,KWD,428.31,3.52,1507.65,7,False
872,91,33,1261,AED,433.12,5.13,2221.91,8,True
873,202,72,1365,OMR,282.98,4.61,1304.54,6,False
874,346,26,1427,KWD,414.55,5.37,2226.13,2,True
875,19,42,1007,AED,298.68,3.95,1179.79,8,True
876,39,50,1040,OMR,417.43,4.36,1819.99,4,False
877,126,61,1256,KWD,256.96,2.73,701.5,3,True
878,451,41,1642,KWD,223.3,5.41,1208.05,5,False
879,173,57,1563,AED,376.47,3.6,1355.29,4,True
880,141,2,1101,AED,257.92,4.19,1080.68,3,False
881,242,70,1218,OMR,468.39,4.24,1985.97,2,True
882,220,31,1243,USD,247.49,3.86,955.31,3,True
883,126,23,1302,OMR,382.12,4.87,1860.92,4,False
884,58,76,1369,KWD,409.16,4.24,1734.84,6,True
885,148,54,1274,KWD,200.76,3.19,640.42,3,False
886,476,28,1069,KWD,460.85,3.53,1626.8,1,False
887,456,19,1046,AED,418.01,5.36,2240.53,2,True
888,317,76,1116,KWD,430.86,5.02,2162.92,6,False
889,383,48,1589,KWD,216.89,5.4,1171.21,7,True
890,361,2,1516,OMR,305.63,3.25,993.3,3,True
891,423,11,1253,AED,392.69,3.83,1504.0,4,True
892,1,44,1618,OMR,268.68,2.72,730.81,7,False
893,387,59,1172,USD,449.59,3.89,1748.91,8,False
894,461,59,1428,OMR,322.49,3.21,1035.19,1,False
895,348,38,1035,OMR,440.33,3.75,1651.24,2,True
896,190,25,1406,USD,462.84,3.42,1582.91,7,True
897,191,21,1415,OMR,342.65,2.64,904.6,8,False
898,369,42,1684,KWD,268.16,3.3,884.93,6,False
899,409,36,1411,KWD,314.33,4.07,1279.32,1,False
900,312,9,1487,SAR,349.82,2.76,965.5,6,False
901,417,12,1691,AED,336.59,4.38,1474.26,7,False
902,422,10,1320,KWD,201.4,4.57,920.4,6,False
903,117,59,1072,AED,225.35,3.65,822.53,6,True
904,134,5,1568,OMR,336.88,5.23,1761.88,1,True
905,58,33,1577,SAR,331.06,2.75,910.42,8,True
906,44,69,1643,KWD,467.01,4.38,2045.5,5,False
907,173,63,1412,OMR,283.01,4.71,1332.98,5,True
908,160,29,1123,SAR,493.21,4.86,2397.0,5,True
909,173,18,1384,OMR,491.76,3.85,1893.28,2,False
910,317,6,1603,AED,256.53,3.3,846.55,8,True
911,303,53,1652,OMR,207.34,5.39,1117.56,2,False
912,149,32,1231,OMR,259.34,5.28,1369.32,6,True
913,80,42,1581,OMR,325.84,5.46,1779.09,4,False
914,374,47,1432,SAR,310.23,4.67,1448.77,3,True
915,213,31,1490,OMR,342.08,4.85,1659.09,7,False
916,203,62,1686,SAR,407.55,5.29,2155.94,3,True
917,252,56,1085,SAR,355.42,3.83,1361.26,1,True
918,229,11,1029,USD,303.43,2.99,907.26,8,True
919,164,26,1666,OMR,402.71,4.18,1683.33,6,True
920,227,27,1199,KWD,300.26,3.93,1180.02,7,True
921,147,57,1155,SAR,305.8,4.84,1480.07,4,False
922,20,27,1531,OMR,302.97,4.72,1430.02,5,True
923,441,59,1714,KWD,291.2,3.33,969.7,7,True
924,402,62,1151,AED,410.15,2.81,1152.52,8,True
925,47,20,1076,KWD,252.49,4.22,1065.51,3,False
926,233,3,1327,SAR,432.31,4.53,1958.36,8,False
927,305,16,1171,SAR,476.77,4.02,1916.62,7,True
928,14,44,1404,SAR,282.88,4.5,1272.96,2,True
929,143,30,1405,USD,411.22,4.76,1957.41,5,True
930,415,40,1697,KWD,381.19,3.83,1459.96,8,False
931,1,65,1361,OMR,289.86,4.01,1162.34,3,False
932,373,29,1127,OMR,270.91,4.4,1192.0,7,True
933,54,30,1522,SAR,483.16,4.35,2101.75,2,True
934,374,32,1335,KWD,409.13,3.96,1620.15,2,True
935,259,10,1692,AED,393.4,3.26,1282.48,7,False
936,144,51,1264,KWD,499.08,4.54,2265.82,5,True
937,471,8,1194,OMR,306.01,3.66,1120.0,5,False
938,441,51,1099,SAR,268.63,3.87,1039.6,2,False
939,459,36,1563,KWD,298.93,4.08,1219.63,4,True
940,12,55,1370,USD,251.04,3.9,979.06,8,True
941,330,35,1427,SAR,477.49,4.49,2143.93,7,False
942,224,36,1586,USD,409.07,4.04,1652.64,6,False
943,272,56,1132,SAR,381.49,3.4,1297.07,2,False
944,456,36,1255,OMR,441.97,5.37,2373.38,2,True
945,358,61,1449,AED,354.75,5.46,1936.94,7,False
946,460,62,1720,KWD,257.23,2.72,699.67,2,True
