payout_id,teacher_id,date_id,hours_taught,rate_per_hour,rate_basis,total_payout,currency,bonus
523,95,1022,10,1700,Intro Offer,17000,PKR,0
524,67,1360,10,1500,Standard,15000,PKR,0
525,28,1147,8,1700,Intro Offer,13600,PKR,0
526,31,1235,8,1500,Urgent,12000,PKR,500
527,90,1488,10,1500,Standard,15000,PKR,1000
528,47,1151,10,1500,Intro Offer,15000,PKR,500
529,57,1357,12,1300,Intro Offer,15600,PKR,500
530,91,1173,10,1500,Urgent,15000,PKR,1000
531,8,1067,12,1700,Intro Offer,20400,PKR,500
532,27,1457,8,1500,Urgent,12000,PKR,500
533,46,1227,8,1300,Urgent,10400,PKR,1000
534,47,1396,12,1700,Intro Offer,20400,PKR,500
535,86,1182,10,1300,Standard,13000,PKR,1000
536,95,1414,12,1700,Standard,20400,PKR,1000
537,69,1650,8,1700,Standard,13600,PKR,500
538,85,1270,12,1700,Urgent,20400,PKR,500
539,5,1249,10,1300,Standard,13000,PKR,1000
540,5,1537,10,1500,Standard,15000,PKR,1000
541,14,1016,12,1700,Intro Offer,20400,PKR,500
542,30,1600,12,1700,Standard,20400,PKR,0
543,34,1264,8,1300,Intro Offer,10400,PKR,500
544,3,1609,10,1500,Intro Offer,15000,PKR,0
545,16,1468,10,1300,Intro Offer,13000,PKR,0
546,27,1070,10,1700,Standard,17000,PKR,500
547,52,1163,10,1500,Intro Offer,15000,PKR,500
548,68,1425,12,1500,Urgent,18000,PKR,0
549,78,1497,8,1300,Standard,10400,PKR,500
550,37,1562,8,1700,Urgent,13600,PKR,0
551,19,1525,10,1300,Urgent,13000,PKR,0
552,53,1213,12,1700,Urgent,20400,PKR,1000
553,89,1633,12,1300,Urgent,15600,PKR,1000
554,12,1327,12,1500,Standard,18000,PKR,1000
555,21,1638,8,1700,Intro Offer,13600,PKR,500
556,32,1066,12,1700,Standard,20400,PKR,0
557,100,1627,12,1500,Standard,18000,PKR,500
558,48,1057,10,1500,Intro Offer,15000,PKR,1000
559,36,1263,10,1300,Intro Offer,13000,PKR,0
560,53,1486,12,1500,Intro Offer,18000,PKR,500
561,87,1124,12,1500,Standard,18000,PKR,1000
562,37,1590,12,1500,Urgent,18000,PKR,500
563,90,1016,10,1500,Urgent,15000,PKR,0
564,44,1398,12,1300,Standard,15600,PKR,0
565,66,1296,10,1500,Intro Offer,15000,PKR,1000
566,33,1651,10,1700,Urgent,17000,PKR,0
567,30,1705,12,1500,Intro Offer,18000,PKR,0
568,54,1329,8,1300,Standard,10400,PKR,500
569,17,1656,12,1300,Standard,15600,PKR,0
570,2,1091,12,1700,Intro Offer,20400,PKR,1000
571,13,1093,12,1300,Standard,15600,PKR,500
572,31,1102,12,1700,Standard,20400,PKR,500
573,72,1416,12,1500,Standard,18000,PKR,1000
574,73,1155,10,1300,Intro Offer,13000,PKR,500
575,35,1383,8,1300,Urgent,10400,PKR,0
576,90,1545,8,1500,Standard,12000,PKR,1000
577,8,1685,12,1300,Urgent,15600,PKR,0
578,16,1405,10,1300,Urgent,13000,PKR,500
579,79,1371,8,1500,Urgent,12000,PKR,500
580,58,1149,12,1700,Urgent,20400,PKR,500
581,65,1637,8,1700,Intro Offer,13600,PKR,0
582,93,1503,12,1700,Standard,20400,PKR,0
583,99,1440,10,1300,Urgent,13000,PKR,0
584,44,1655,10,1700,Urgent,17000,PKR,500
585,19,1039,10,1300,Standard,13000,PKR,500
586,34,1530,12,1300,Standard,15600,PKR,0
587,12,1283,12,1700,Intro Offer,20400,PKR,0
588,42,1097,12,1500,Standard,18000,PKR,500
589,95,1484,12,1700,Standard,20400,PKR,500
590,100,1035,10,1500,Standard,15000,PKR,500
591,74,1540,12,1700,Intro Offer,20400,PKR,0
592,82,1001,8,1500,Urgent,12000,PKR,0
593,61,1683,10,1500,Urgent,15000,PKR,500
594,8,1071,8,1300,Intro Offer,10400,PKR,1000
595,41,1120,12,1300,Urgent,15600,PKR,500
596,11,1209,10,1500,Urgent,15000,PKR,500
597,45,1727,12,1500,Intro Offer,18000,PKR,500
598,41,1227,10,1500,Urgent,15000,PKR,1000
599,31,1452,8,1500,Standard,12000,PKR,1000
600,82,1565,12,1500,Urgent,18000,PKR,500
601,59,1597,8,1300,Intro Offer,10400,PKR,0
602,69,1149,8,1500,Standard,12000,PKR,1000
603,37,1042,8,1700,Urgent,13600,PKR,500
604,92,1216,12,1700,Intro Offer,20400,PKR,1000
605,98,1526,10,1300,Urgent,13000,PKR,500
606,37,1375,12,1700,Intro Offer,20400,PKR,0
607,52,1524,10,1500,Intro Offer,15000,PKR,500
608,68,1429,10,1700,Standard,17000,PKR,1000
609,70,1121,12,1700,Standard,20400,PKR,0
610,71,1354,12,1500,Intro Offer,18000,PKR,0
611,88,1152,10,1700,Intro Offer,17000,PKR,0
612,69,1493,8,1300,Intro Offer,10400,PKR,1000
613,34,1107,10,1300,Intro Offer,13000,PKR,0
614,39,1476,12,1300,Intro Offer,15600,PKR,0
615,90,1621,8,1700,Intro Offer,13600,PKR,500
616,38,1172,8,1700,Urgent,13600,PKR,0
617,47,1213,8,1300,Intro Offer,10400,PKR,0
618,42,1449,8,1300,Standard,10400,PKR,0
619,65,1685,12,1300,Standard,15600,PKR,500
620,69,1186,10,1500,Intro Offer,15000,PKR,0
621,96,1347,8,1700,Intro Offer,13600,PKR,1000
622,96,1401,10,1700,Intro Offer,17000,PKR,500
623,94,1182,12,1300,Intro Offer,15600,PKR,0
624,95,1148,10,1500,Intro Offer,15000,PKR,0
625,100,1403,8,1500,Urgent,12000,PKR,500
626,10,1619,12,1500,Intro Offer,18000,PKR,500
627,12,1708,12,1700,Standard,20400,PKR,1000
628,11,1066,8,1500,Urgent,12000,PKR,1000
629,75,1202,8,1700,Intro Offer,13600,PKR,500
630,37,1649,12,1300,Urgent,15600,PKR,1000
631,8,1383,12,1300,Standard,15600,PKR,500
632,31,1377,12,1300,Urgent,15600,PKR,500
633,50,1390,10,1700,Standard,17000,PKR,500
634,21,1323,10,1700,Standard,17000,PKR,0
635,51,1215,8,1500,Urgent,12000,PKR,500
636,88,1685,10,1700,Standard,17000,PKR,0
637,15,1261,10,1300,Intro Offer,13000,PKR,0
638,76,1051,10,1700,Intro Offer,17000,PKR,500
639,30,1728,10,1500,Standard,15000,PKR,1000
640,77,1134,8,1300,Intro Offer,10400,PKR,1000
641,36,1425,12,1700,Intro Offer,20400,PKR,1000
642,78,1037,10,1500,Standard,15000,PKR,500
643,85,1422,8,1300,Intro Offer,10400,PKR,1000
644,76,1167,8,1500,Standard,12000,PKR,0
645,43,1202,10,1700,Standard,17000,PKR,0
646,46,1038,12,1500,Standard,18000,PKR,1000
647,70,1206,8,1300,Intro Offer,10400,PKR,0
648,25,1682,10,1500,Standard,15000,PKR,500
649,6,1333,12,1500,Intro Offer,18000,PKR,0
650,30,1288,8,1300,Standard,10400,PKR,500
651,54,1141,10,1500,Intro Offer,15000,PKR,0
652,49,1309,12,1500,Intro Offer,18000,PKR,500
653,38,1103,10,1500,Urgent,15000,PKR,1000
654,51,1485,10,1700,Urgent,17000,PKR,500
655,28,1672,8,1500,Urgent,12000,PKR,1000
656,34,1312,12,1300,Intro Offer,15600,PKR,1000
657,43,1414,12,1500,Urgent,18000,PKR,0
658,40,1139,10,1500,Urgent,15000,PKR,1000
659,89,1167,12,1700,Standard,20400,PKR,1000
660,84,1014,8,1300,Standard,10400,PKR,0
661,50,1646,8,1300,Standard,10400,PKR,500
662,54,1518,12,1300,Standard,15600,PKR,1000
663,11,1311,10,1500,Urgent,15000,PKR,1000
664,39,1097,8,1700,Standard,13600,PKR,1000
665,14,1255,12,1500,Standard,18000,PKR,0
666,99,1291,10,1700,Urgent,17000,PKR,1000
667,72,1552,10,1300,Standard,13000,PKR,1000
668,90,1643,8,1500,Intro Offer,12000,PKR,1000
669,45,1620,10,1300,Intro Offer,13000,PKR,500
670,78,1562,8,1300,Intro Offer,10400,PKR,0
671,25,1410,12,1500,Urgent,18000,PKR,0
672,91,1649,12,1700,Standard,20400,PKR,1000
673,72,1414,8,1500,Standard,12000,PKR,1000
674,60,1469,10,1300,Standard,13000,PKR,500
675,70,1203,8,1500,Intro Offer,12000,PKR,500
676,33,1406,12,1300,Urgent,15600,PKR,500
677,63,1342,12,1300,Intro Offer,15600,PKR,1000
678,12,1672,10,1700,Urgent,17000,PKR,500
679,29,1356,12,1500,Intro Offer,18000,PKR,1000
680,72,1564,10,1300,Urgent,13000,PKR,500
681,32,1676,12,1300,Urgent,15600,PKR,0
682,63,1180,10,1300,Urgent,13000,PKR,500
683,14,1589,10,1700,Urgent,17000,PKR,1000
684,21,1448,8,1500,Standard,12000,PKR,0
685,55,1329,10,1500,Intro Offer,15000,PKR,1000
686,34,1425,10,1700,Urgent,17000,PKR,1000
687,91,1120,8,1500,Urgent,12000,PKR,500
688,24,1562,8,1700,Intro Offer,13600,PKR,1000
689,24,1730,8,1500,Urgent,12000,PKR,500
690,76,1239,10,1500,Standard,15000,PKR,0
691,54,1072,10,1700,Standard,17000,PKR,0
692,62,1679,8,1300,Standard,10400,PKR,0
693,33,1029,12,1500,Urgent,18000,PKR,1000
694,67,1165,10,1500,Standard,15000,PKR,500
695,54,1336,12,1500,Urgent,18000,PKR,1000
696,65,1528,12,1500,Urgent,18000,PKR,500
697,94,1345,8,1300,Standard,10400,PKR,0
698,65,1278,8,1700,Urgent,13600,PKR,0
699,91,1253,10,1500,Urgent,15000,PKR,500
700,50,1018,8,1700,Standard,13600,PKR,500
701,89,1683,10,1700,Urgent,17000,PKR,0
702,100,1237,12,1700,Intro Offer,20400,PKR,0
703,100,1034,12,1700,Urgent,20400,PKR,0
704,79,1484,12,1300,Urgent,15600,PKR,500
705,57,1094,8,1500,Urgent,12000,PKR,500
706,25,1577,8,1500,Urgent,12000,PKR,500
707,75,1631,12,1500,Standard,18000,PKR,0
708,41,1511,10,1700,Intro Offer,17000,PKR,0
709,22,1363,10,1300,Urgent,13000,PKR,1000
710,52,1191,8,1500,Standard,12000,PKR,500
711,82,1640,12,1500,Urgent,18000,PKR,500
712,70,1575,12,1500,Standard,18000,PKR,1000
713,50,1255,8,1700,Standard,13600,PKR,1000
714,8,1613,8,1700,Standard,13600,PKR,1000
715,87,1669,8,1500,Intro Offer,12000,PKR,0
716,59,1538,10,1700,Urgent,17000,PKR,500
717,43,1362,12,1500,Standard,18000,PKR,0
718,87,1020,8,1700,Standard,13600,PKR,1000
719,75,1000,8,1500,Standard,12000,PKR,500
720,5,1003,8,1300,Intro Offer,10400,PKR,500
721,78,1444,10,1700,Urgent,17000,PKR,500
722,68,1655,8,1500,Urgent,12000,PKR,0
723,10,1625,12,1300,Urgent,15600,PKR,0
724,33,1588,12,1500,Standard,18000,PKR,1000
725,98,1279,8,1300,Standard,10400,PKR,500
726,30,1075,8,1500,Urgent,12000,PKR,500
727,32,1380,10,1700,Urgent,17000,PKR,500
728,49,1477,12,1300,Intro Offer,15600,PKR,1000
729,54,1066,8,1700,Urgent,13600,PKR,1000
730,100,1270,12,1500,Standard,18000,PKR,0
731,58,1515,10,1500,Standard,15000,PKR,1000
732,7,1132,10,1700,Standard,17000,PKR,1000
733,36,1502,8,1700,Intro Offer,13600,PKR,1000
734,35,1101,10,1500,Standard,15000,PKR,1000
735,56,1212,8,1300,Intro Offer,10400,PKR,500
736,44,1675,8,1700,Intro Offer,13600,PKR,500
737,66,1043,12,1500,Standard,18000,PKR,500
738,75,1609,8,1500,Standard,12000,PKR,1000
739,80,1494,10,1500,Standard,15000,PKR,500
740,66,1666,12,1300,Standard,15600,PKR,500
741,35,1081,10,1300,Intro Offer,13000,PKR,1000
742,80,1239,12,1300,Urgent,15600,PKR,0
743,53,1513,10,1500,Standard,15000,PKR,1000
744,67,1610,12,1500,Intro Offer,18000,PKR,500
745,54,1655,10,1300,Urgent,13000,PKR,500
746,40,1495,12,1700,Standard,20400,PKR,500
747,33,1501,12,1700,Intro Offer,20400,PKR,500
748,92,1362,12,1500,Urgent,18000,PKR,1000
749,11,1102,10,1700,Urgent,17000,PKR,1000
750,28,1042,12,1300,Urgent,15600,PKR,0
751,19,1464,8,1700,Standard,13600,PKR,1000
752,52,1679,12,1700,Urgent,20400,PKR,500
753,50,1638,10,1500,Urgent,15000,PKR,0
754,27,1250,12,1300,Urgent,15600,PKR,0
755,16,1592,12,1700,Standard,20400,PKR,0
756,100,1667,10,1700,Urgent,17000,PKR,500
757,82,1419,8,1300,Urgent,10400,PKR,0
758,85,1690,12,1500,Intro Offer,18000,PKR,1000
759,30,1628,10,1300,Intro Offer,13000,PKR,500
760,19,1496,10,1500,Standard,15000,PKR,500
761,27,1140,10,1500,Intro Offer,15000,PKR,0
762,2,1127,10,1700,Urgent,17000,PKR,0
763,6,1200,10,1500,Intro Offer,15000,PKR,500
764,83,1728,12,1300,Intro Offer,15600,PKR,500
765,24,1136,12,1700,Standard,20400,PKR,1000
766,43,1451,8,1300,Standard,10400,PKR,500
767,3,1538,10,1500,Urgent,15000,PKR,500
768,86,1347,12,1500,Standard,18000,PKR,500
769,63,1636,10,1300,Urgent,13000,PKR,1000
770,82,1186,12,1300,Intro Offer,15600,PKR,1000
771,31,1220,8,1300,Standard,10400,PKR,500
772,11,1421,8,1300,Urgent,10400,PKR,0
773,78,1133,8,1700,Urgent,13600,PKR,500
774,53,1586,10,1500,Intro Offer,15000,PKR,500
775,82,1460,8,1700,Intro Offer,13600,PKR,500
776,41,1698,8,1500,Urgent,12000,PKR,500
777,7,1664,12,1700,Standard,20400,PKR,1000
778,49,1075,10,1700,Standard,17000,PKR,500
779,5,1398,10,1700,Standard,17000,PKR,1000
780,52,1064,12,1300,Standard,15600,PKR,500
781,1,1256,8,1500,Standard,12000,PKR,1000
782,11,1536,10,1500,Intro Offer,15000,PKR,0
783,4,1715,8,1300,Urgent,10400,PKR,500
784,48,1071,12,1300,Urgent,15600,PKR,0
785,89,1191,8,1500,Urgent,12000,PKR,0
786,23,1684,8,1700,Intro Offer,13600,PKR,500
787,86,1638,12,1500,Urgent,18000,PKR,1000
788,87,1613,8,1300,Intro Offer,10400,PKR,0
789,95,1349,12,1700,Urgent,20400,PKR,1000
790,24,1405,12,1700,Intro Offer,20400,PKR,1000
791,98,1556,10,1700,Urgent,17000,PKR,500
792,100,1303,10,1300,Intro Offer,13000,PKR,500
793,71,1035,8,1700,Standard,13600,PKR,1000
794,15,1696,12,1700,Standard,20400,PKR,0
795,42,1610,8,1300,Standard,10400,PKR,500
796,70,1163,12,1700,Urgent,20400,PKR,1000
797,88,1334,12,1300,Standard,15600,PKR,1000
798,35,1329,12,1500,Intro Offer,18000,PKR,1000
799,44,1493,10,1500,Intro Offer,15000,PKR,500
800,80,1543,12,1300,Standard,15600,PKR,0
801,5,1268,8,1500,Standard,12000,PKR,1000
802,51,1728,10,1500,Intro Offer,15000,PKR,0
803,58,1652,10,1700,Urgent,17000,PKR,1000
804,36,1293,12,1500,Intro Offer,18000,PKR,1000
805,18,1387,10,1500,Standard,15000,PKR,500
806,12,1231,8,1700,Intro Offer,13600,PKR,500
807,32,1447,10,1700,Urgent,17000,PKR,0
808,16,1067,8,1500,Intro Offer,12000,PKR,500
809,62,1358,8,1300,Urgent,10400,PKR,0
810,56,1050,10,1700,Urgent,17000,PKR,1000
811,3,1655,8,1300,Urgent,10400,PKR,500
812,29,1591,8,1500,Standard,12000,PKR,0
813,60,1452,12,1700,Intro Offer,20400,PKR,0
814,84,1482,8,1500,Urgent,12000,PKR,0
815,4,1198,10,1300,Standard,13000,PKR,1000
816,40,1644,12,1500,Urgent,18000,PKR,1000
817,53,1087,10,1700,Standard,17000,PKR,0
818,70,1169,10,1300,Standard,13000,PKR,1000
819,84,1159,10,1700,Standard,17000,PKR,1000
820,8,1580,8,1500,Urgent,12000,PKR,0
821,13,1593,8,1700,Standard,13600,PKR,500
822,10,1657,10,1300,Urgent,13000,PKR,500
823,43,1420,12,1300,Standard,15600,PKR,1000
824,71,1644,8,1500,Standard,12000,PKR,1000
825,46,1451,10,1700,Intro Offer,17000,PKR,0
826,84,1143,12,1300,Urgent,15600,PKR,500
827,49,1414,8,1300,Intro Offer,10400,PKR,1000
828,41,1594,12,1300,Intro Offer,15600,PKR,1000
829,61,1067,12,1700,Urgent,20400,PKR,1000
830,84,1188,10,1700,Urgent,17000,PKR,500
831,98,1523,10,1300,Intro Offer,13000,PKR,0
832,27,1165,8,1300,Urgent,10400,PKR,500
833,91,1240,12,1700,Intro Offer,20400,PKR,1000
834,99,1498,12,1700,Urgent,20400,PKR,1000
835,55,1187,12,1700,Urgent,20400,PKR,0
836,56,1152,12,1500,Standard,18000,PKR,1000
837,89,1313,8,1500,Intro Offer,12000,PKR,0
838,16,1040,12,1300,Urgent,15600,PKR,0
839,84,1343,8,1500,Standard,12000,PKR,500
840,68,1635,10,1700,Urgent,17000,PKR,500
841,87,1197,8,1700,Urgent,13600,PKR,1000
842,26,1725,10,1500,Standard,15000,PKR,0
843,61,1590,12,1300,Intro Offer,15600,PKR,0
844,54,1588,10,1300,Standard,13000,PKR,0
845,60,1078,10,1300,Standard,13000,PKR,0
846,57,1189,12,1500,Standard,18000,PKR,0
847,50,1669,8,1700,Intro Offer,13600,PKR,1000
848,78,1565,8,1700,Standard,13600,PKR,0
849,4,1138,12,1700,Standard,20400,PKR,0
850,7,1720,12,1300,Urgent,15600,PKR,1000
851,61,1233,8,1300,Urgent,10400,PKR,1000
852,10,1185,8,1300,Standard,10400,PKR,0
853,87,1523,10,1700,Standard,17000,PKR,1000
854,57,1148,12,1700,Urgent,20400,PKR,500
855,90,1538,8,1500,Urgent,12000,PKR,500
856,24,1092,10,1300,Intro Offer,13000,PKR,0
857,49,1088,10,1500,Intro Offer,15000,PKR,0
858,75,1081,12,1500,Standard,18000,PKR,1000
859,97,1474,10,1300,Standard,13000,PKR,1000
860,75,1119,12,1700,Intro Offer,20400,PKR,1000
861,72,1329,12,1300,Urgent,15600,PKR,0
862,20,1488,8,1700,Intro Offer,13600,PKR,1000
863,30,1066,10,1300,Urgent,13000,PKR,1000
864,22,1459,10,1700,Intro Offer,17000,PKR,500
865,27,1537,12,1500,Urgent,18000,PKR,500
866,28,1652,10,1300,Standard,13000,PKR,500
867,17,1355,10,1500,Standard,15000,PKR,0
868,81,1281,8,1700,Intro Offer,13600,PKR,500
869,71,1086,10,1300,Standard,13000,PKR,0
870,54,1088,10,1700,Standard,17000,PKR,1000
871,57,1420,10,1500,Standard,15000,PKR,500
872,96,1261,10,1300,Standard,13000,PKR,1000
873,89,1606,10,1700,Standard,17000,PKR,0
874,52,1321,12,1300,Urgent,15600,PKR,0
875,15,1142,8,1700,Intro Offer,13600,PKR,1000
876,13,1591,10,1700,Standard,17000,PKR,500
877,58,1621,10,1300,Standard,13000,PKR,0
878,81,1258,12,1500,Intro Offer,18000,PKR,500
879,27,1018,12,1300,Standard,15600,PKR,1000
880,28,1421,10,1500,Standard,15000,PKR,500
881,86,1207,8,1300,Intro Offer,10400,PKR,1000
882,2,1377,12,1700,Urgent,20400,PKR,500
883,84,1520,8,1500,Standard,12000,PKR,500
884,97,1377,8,1700,Intro Offer,13600,PKR,1000
885,39,1324,12,1300,Urgent,15600,PKR,1000
886,89,1458,8,1500,Urgent,12000,PKR,500
887,99,1194,8,1700,Standard,13600,PKR,1000
888,83,1427,8,1700,Intro Offer,13600,PKR,1000
889,15,1645,10,1700,Standard,17000,PKR,0
890,48,1253,10,1500,Standard,15000,PKR,500
891,13,1646,12,1700,Standard,20400,PKR,1000
892,80,1474,12,1300,Urgent,15600,PKR,500
893,52,1556,8,1500,Intro Offer,12000,PKR,0
894,55,1574,8,1500,Standard,12000,PKR,500
895,12,1447,10,1700,Urgent,17000,PKR,500
896,60,1005,10,1700,Intro Offer,17000,PKR,1000
897,36,1283,10,1500,Standard,15000,PKR,0
898,98,1521,10,1300,Intro Offer,13000,PKR,500
899,96,1421,10,1700,Standard,17000,PKR,500
900,92,1334,12,1300,Urgent,15600,PKR,1000
901,96,1694,8,1300,Urgent,10400,PKR,500
902,14,1541,12,1700,Urgent,20400,PKR,0
903,83,1622,10,1500,Intro Offer,15000,PKR,500
904,28,1052,8,1500,Intro Offer,12000,PKR,1000
905,76,1087,10,1700,Intro Offer,17000,PKR,500
906,70,1318,10,1700,Urgent,17000,PKR,0
907,69,1531,10,1300,Intro Offer,13000,PKR,1000
908,96,1312,12,1300,Intro Offer,15600,PKR,500
909,83,1091,10,1300,Urgent,13000,PKR,500
910,11,1172,8,1300,Standard,10400,PKR,0
911,14,1203,10,1300,Standard,13000,PKR,500
912,56,1693,10,1700,Urgent,17000,PKR,500
913,33,1624,10,1500,Standard,15000,PKR,0
914,11,1507,12,1300,Urgent,15600,PKR,1000
915,78,1009,12,1300,Standard,15600,PKR,500
916,2,1214,8,1500,Standard,12000,PKR,1000
917,46,1050,12,1700,Intro Offer,20400,PKR,500
918,44,1029,10,1300,Intro Offer,13000,PKR,0
919,71,1122,8,1300,Standard,10400,PKR,500
920,59,1221,8,1700,Standard,13600,PKR,500
921,17,1698,10,1300,Standard,13000,PKR,0
922,42,1078,8,1700,Intro Offer,13600,PKR,0
923,30,1342,12,1300,Standard,15600,PKR,500
924,13,1586,12,1500,Intro Offer,18000,PKR,0
925,11,1351,12,1500,Standard,18000,PKR,500
926,98,1180,10,1700,Standard,17000,PKR,1000
927,4,1278,12,1500,Urgent,18000,PKR,0
928,51,1250,8,1300,Urgent,10400,PKR,500
929,4,1598,12,1700,Standard,20400,PKR,0
930,28,1332,8,1500,Intro Offer,12000,PKR,1000
931,43,1368,12,1500,Urgent,18000,PKR,1000
932,23,1326,8,1500,Intro Offer,12000,PKR,0
933,46,1477,8,1500,Urgent,12000,PKR,500
934,100,1155,8,1700,Standard,13600,PKR,0
935,37,1010,12,1300,Intro Offer,15600,PKR,500
936,48,1023,8,1500,Standard,12000,PKR,0
937,33,1536,8,1300,Intro Offer,10400,PKR,1000
938,56,1545,12,1300,Intro Offer,15600,PKR,500
939,75,1179,12,1300,Urgent,15600,PKR,0
940,95,1426,12,1300,Standard,15600,PKR,0
941,77,1539,12,1300,Standard,15600,PKR,500
942,77,1538,10,1700,Urgent,17000,PKR,1000
943,24,1015,12,1500,Standard,18000,PKR,500
944,34,1135,8,1500,Urgent,12000,PKR,0
945,81,1506,8,1300,Standard,10400,PKR,1000
946,21,1369,12,1500,Standard,18000,PKR,500
947,17,1384,8,1500,Standard,12000,PKR,500
948,3,1222,8,1500,Intro Offer,12000,PKR,1000
949,29,1147,8,1500,Urgent,12000,PKR,500
950,59,1666,12,1500,Standard,18000,PKR,500
951,49,1576,8,1500,Urgent,12000,PKR,500
952,73,1435,8,1500,Standard,12000,PKR,500
953,55,1263,12,1500,Standard,18000,PKR,1000
954,89,1685,10,1300,Standard,13000,PKR,500
955,77,1375,12,1700,Urgent,20400,PKR,500
956,96,1276,10,1500,Intro Offer,15000,PKR,0
957,71,1630,10,1300,Urgent,13000,PKR,500
958,4,1584,10,1500,Intro Offer,15000,PKR,500
959,76,1325,12,1700,Urgent,20400,PKR,0
960,36,1532,12,1500,Intro Offer,18000,PKR,0
961,42,1131,10,1500,Standard,15000,PKR,1000
962,94,1609,8,1700,Urgent,13600,PKR,1000
963,99,1391,10,1300,Standard,13000,PKR,500
964,80,1536,12,1700,Urgent,20400,PKR,0
965,83,1349,10,1500,Urgent,15000,PKR,500
966,60,1434,10,1700,Standard,17000,PKR,1000
967,72,1012,8,1700,Urgent,13600,PKR,1000
968,12,1338,12,1500,Intro Offer,18000,PKR,1000
969,6,1331,12,1700,Standard,20400,PKR,0
970,100,1544,12,1700,Intro Offer,20400,PKR,0
971,62,1656,8,1500,Standard,12000,PKR,500
972,54,1178,12,1500,Standard,18000,PKR,1000
973,73,1104,8,1500,Urgent,12000,PKR,0
974,12,1649,10,1300,Standard,13000,PKR,1000
975,50,1172,10,1300,Urgent,13000,PKR,1000
976,65,1592,10,1500,Urgent,15000,PKR,0
977,93,1467,8,1500,Urgent,12000,PKR,500
978,49,1438,10,1700,Standard,17000,PKR,0
979,86,1435,8,1500,Intro Offer,12000,PKR,500
980,32,1363,10,1500,Intro Offer,15000,PKR,500
981,57,1585,10,1500,Urgent,15000,PKR,500
982,99,1189,10,1500,Standard,15000,PKR,500
983,94,1295,10,1300,Standard,13000,PKR,0
984,73,1709,8,1300,Standard,10400,PKR,0
985,52,1438,12,1700,Intro Offer,20400,PKR,1000
986,23,1304,8,1300,Standard,10400,PKR,1000
987,49,1237,8,1700,Standard,13600,PKR,0
988,60,1387,12,1700,Urgent,20400,PKR,0
989,50,1463,10,1300,Standard,13000,PKR,500
990,36,1056,8,1300,Urgent,10400,PKR,1000
991,92,1675,8,1500,Intro Offer,12000,PKR,1000
992,77,1645,10,1700,Intro Offer,17000,PKR,0
993,41,1715,10,1300,Urgent,13000,PKR,500
994,25,1364,12,1300,Standard,15600,PKR,1000
995,57,1215,10,1500,Standard,15000,PKR,1000
996,3,1210,12,1300,Standard,15600,PKR,500
997,38,1275,10,1500,Standard,15000,PKR,0
998,19,1073,12,1500,Intro Offer,18000,PKR,1000
999,6,1102,8,1300,Intro Offer,10400,PKR,1000
1000,30,1188,8,1300,Intro Offer,10400,PKR,500
1001,100,1671,8,1500,Standard,12000,PKR,0
1002,31,1611,10,1500,Intro Offer,15000,PKR,1000
1003,12,1509,8,1500,Standard,12000,PKR,1000
1004,92,1487,12,1700,Intro Offer,20400,PKR,0
1005,32,1192,10,1700,Intro Offer,17000,PKR,500
1006,33,1581,12,1300,Intro Offer,15600,PKR,500
1007,68,1155,10,1700,Standard,17000,PKR,500
1008,16,1663,12,1300,Standard,15600,PKR,500
1009,5,1434,10,1500,Urgent,15000,PKR,0
1010,68,1363,8,1500,Urgent,12000,PKR,500
1011,68,1700,12,1300,Standard,15600,PKR,1000
1012,56,1496,10,1300,Urgent,13000,PKR,0
1013,5,1048,10,1700,Urgent,17000,PKR,500
1014,28,1606,12,1500,Intro Offer,18000,PKR,1000
1015,40,1018,10,1700,Urgent,17000,PKR,500
1016,63,1498,12,1500,Standard,18000,PKR,0
1017,10,1727,10,1500,Urgent,15000,PKR,1000
1018,86,1524,8,1700,Urgent,13600,PKR,0
1019,34,1321,8,1700,Standard,13600,PKR,0
1020,8,1403,10,1300,Standard,13000,PKR,1000
1021,66,1127,10,1500,Standard,15000,PKR,500
1022,87,1281,12,1500,Standard,18000,PKR,1000
1023,63,1043,12,1500,Intro Offer,18000,PKR,500
1024,84,1554,8,1500,Standard,12000,PKR,500
1025,74,1116,10,1300,Urgent,13000,PKR,0
1026,71,1499,8,1300,Standard,10400,PKR,0
1027,75,1072,8,1700,Standard,13600,PKR,1000
1028,87,1677,8,1700,Urgent,13600,PKR,0
1029,26,1323,12,1300,Standard,15600,PKR,500
1030,99,1246,10,1500,Intro Offer,15000,PKR,1000
1031,44,1378,12,1700,Standard,20400,PKR,500
1032,20,1171,10,1300,Urgent,13000,PKR,0
1033,17,1714,10,1500,Urgent,15000,PKR,1000
1034,11,1389,10,1700,Standard,17000,PKR,0
1035,66,1224,12,1700,Standard,20400,PKR,0
1036,14,1536,12,1700,Intro Offer,20400,PKR,500
1037,28,1535,12,1300,Standard,15600,PKR,1000
1038,62,1118,12,1500,Intro Offer,18000,PKR,0
1039,25,1011,10,1700,Urgent,17000,PKR,500
1040,83,1681,10,1500,Urgent,15000,PKR,500
1041,5,1226,12,1700,Intro Offer,20400,PKR,1000
1042,100,1689,8,1700,Urgent,13600,PKR,1000
1043,93,1247,8,1700,Intro Offer,13600,PKR,500
1044,98,1271,10,1300,Urgent,13000,PKR,0
1045,11,1680,10,1500,Standard,15000,PKR,1000
1046,18,1658,12,1500,Urgent,18000,PKR,0
